Point,"hb_comp_curve","hb_ocp1dbm_value","hb_peakPAE_value","hb_gainAt-20dbm_value","hb_PinAtOcp1dbm_value","hb_PAEAtOcp1dbm","hb_outputPowerW_curve","hb_outputPowerDBM_curve","hb_PAE_curve"
415,wave,10.4123135561586,21.3606922983765,18.901919252738,-7.45707710123947,9.77884082142452,wave,wave,wave
416,wave,10.3663888525555,20.9500701741686,18.7417324237726,-7.35685941745875,10.4392978102977,wave,wave,wave
417,wave,10.5134759067782,21.6716613564076,19.3485288369731,-7.79765384037694,9.45310303462302,wave,wave,wave
418,wave,10.4189956383198,20.2847563774537,18.3987345789554,-6.97079415622882,10.2448451531191,wave,wave,wave
419,wave,10.3215830304305,21.1415308756563,18.8321762509047,-7.47246025635863,9.66329003932459,wave,wave,wave
420,wave,10.4329784609796,21.4055249451366,19.2286710844778,-7.75894937921664,9.64596816549878,wave,wave,wave
421,wave,10.3617622040283,21.291946148975,18.7948695446098,-7.39601695316422,9.37535041797573,wave,wave,wave
422,wave,10.2424177874495,20.4558047084372,18.6815872167288,-7.40947821800223,9.23167114274005,wave,wave,wave
423,wave,10.3487469020756,20.8083665942622,18.2980445589855,-6.92595917829371,11.0399675866288,wave,wave,wave
424,wave,10.4582620749309,20.9851305415963,18.1060994922967,-6.61571207959841,10.2939882611329,wave,wave,wave
425,wave,10.3530925178037,21.0620750968084,18.7576889496813,-7.37480376829808,10.0961961369032,wave,wave,wave
426,wave,10.4120246074694,21.4818211681268,19.5412597506571,-8.07826286623384,8.5566371236708,wave,wave,wave
427,wave,10.3650919374711,20.4976501343726,18.5372315714149,-7.14990383077444,9.70757463537181,wave,wave,wave
428,wave,10.338140635692,20.7680362205145,18.2685053680683,-6.91105739389517,10.9987065124908,wave,wave,wave
429,wave,10.2791118010111,20.9553366462541,19.053808410979,-7.73620290542103,9.03222206340803,wave,wave,wave
430,wave,10.352687677478,21.3389941514004,19.0246400085415,-7.64144701441694,9.84907635161827,wave,wave,wave
431,wave,10.2610909764533,20.4316334462671,18.4483820966327,-7.15696185381441,9.82069864865206,wave,wave,wave
432,wave,10.3827052805436,20.7997390056934,18.9399119864436,-7.52769516358406,9.4578427214197,wave,wave,wave
433,wave,10.2606378142715,21.0957737874077,18.9234685123874,-7.62585540665948,9.03654460547369,wave,wave,wave
434,wave,10.2790185159984,21.2074894895677,19.1989626150044,-7.88219441150846,9.08406075693261,wave,wave,wave
435,wave,10.367831783629,20.8036027196978,18.2078533315358,-6.81625579990562,11.2212261584124,wave,wave,wave
436,wave,10.3098403197256,20.3939937718307,18.3748096920763,-7.04834103438155,10.3802953333846,wave,wave,wave
437,wave,10.3734071377314,21.7903917923691,19.7311152524682,-8.31813614510727,9.07629254047454,wave,wave,wave
438,wave,10.2677492913712,20.1756207983333,17.8254293773892,-6.51928977386893,9.79287980801495,wave,wave,wave
439,wave,10.420822204003,21.2810386044854,18.7977842492612,-7.34023167175758,9.74957536665674,wave,wave,wave
440,wave,10.550528488221,21.5151936685788,19.0539052441495,-7.49089394591654,11.0070456163291,wave,wave,wave
441,wave,10.3118065624651,20.6493591049795,18.961572151223,-7.6176126717105,9.18145485845463,wave,wave,wave
442,wave,10.2946228280388,21.0512067424535,18.5742814897626,-7.25042773005223,9.70445613808713,wave,wave,wave
443,wave,10.4145470707171,21.0016792240153,18.6240459752092,-7.17908508041922,10.5080377557217,wave,wave,wave
444,wave,10.3870722420261,21.2165871309823,18.7170133434231,-7.29608022938632,10.0086349826591,wave,wave,wave
445,wave,10.4616612902875,20.7346351539809,18.5735203246913,-7.09223892383131,10.2270219184231,wave,wave,wave
446,wave,10.1303079384346,19.6895302535921,19.1534492177786,-7.98957944232386,8.12938533364647,wave,wave,wave
447,wave,10.2472676344461,20.7928621747016,18.4755586347985,-7.19448614820949,9.8233763964437,wave,wave,wave
448,wave,10.2159632366873,21.151542259664,19.3371134452513,-8.08920574819988,8.67063431490801,wave,wave,wave
449,wave,10.1995956453112,20.3131881323833,18.5523068330334,-7.31802513456504,9.49977824289032,wave,wave,wave
450,wave,10.3696718175122,21.3033136594129,18.8227127937662,-7.42389073152281,10.1267979367882,wave,wave,wave
451,wave,10.3820141858828,21.0094697450348,19.3404464807033,-7.92021893055365,8.86564078801197,wave,wave,wave
452,wave,10.2762276400889,20.6452809935978,18.3086251228585,-6.99945961970642,9.59032895030954,wave,wave,wave
453,wave,10.4688184451344,20.4911677382124,18.0345436409421,-6.56078544928676,11.7193381864565,wave,wave,wave
454,wave,10.5981736162183,22.0669263436202,19.4201074744424,-7.77921816344091,9.86575726479474,wave,wave,wave
455,wave,10.3096280367697,20.9344690878582,18.8642944503695,-7.52399070422172,9.43819686917997,wave,wave,wave
456,wave,10.0550375376816,20.3255375766298,18.919351030649,-7.82501529075994,8.21860289566631,wave,wave,wave
457,wave,10.3380178558246,20.8117158023807,18.3461527285709,-6.98012922667731,10.3206515721057,wave,wave,wave
458,wave,10.3112595178703,20.7769389981773,18.4153706206286,-7.07542955715087,10.2589580047466,wave,wave,wave
459,wave,10.6385955608801,22.0937049750144,19.2331268031003,-7.54663528452511,9.23968408237948,wave,wave,wave
460,wave,10.2941077695376,20.8581630605852,18.965779350745,-7.64698945128019,9.74312598292389,wave,wave,wave
461,wave,10.5524006513379,21.4676853636351,18.9891192434345,-7.40669058456545,10.5126360206747,wave,wave,wave
462,wave,10.3885234427825,20.7432308189032,18.4390530119045,-7.03576531315577,10.7696001230011,wave,wave,wave
463,wave,10.3387781885702,21.3986637482141,19.0498104194521,-7.67035737746941,9.00405838882523,wave,wave,wave
464,wave,10.4330941689343,21.4732206000018,18.7584648129328,-7.28758899274129,9.74254803154762,wave,wave,wave
465,wave,10.7406880472083,20.9995851308498,18.2553000063604,-6.51485022871356,12.2188094313485,wave,wave,wave
466,wave,10.4222477611715,21.7879894735708,19.3462412648358,-7.88603091325384,9.84660294103815,wave,wave,wave
467,wave,10.2262622115263,20.5734505437425,18.6538595362959,-7.39550112945006,9.39128241860761,wave,wave,wave
468,wave,10.3615120555559,21.6519684003088,19.3487535228533,-7.95507381936,9.3601150333787,wave,wave,wave
469,wave,10.3753720803942,20.9525684363806,19.0195160896951,-7.61081039713431,9.28399008403244,wave,wave,wave
470,wave,10.2280218465755,20.6170992247105,18.2491845667328,-6.99427795764327,10.1949843592433,wave,wave,wave
471,wave,10.2618515426265,20.7531637375608,19.5442397943128,-8.24326002212948,8.54995315873476,wave,wave,wave
472,wave,10.1692941986569,20.2558996430234,18.0214871652119,-6.82236932104743,9.87959236108365,wave,wave,wave
473,wave,10.4916708421835,21.2813878711234,18.5259618106791,-6.99787302580335,10.5455953097634,wave,wave,wave
474,wave,10.5508052682801,21.0608730140676,18.7869062333903,-7.22504890945669,10.9638318148494,wave,wave,wave
475,wave,10.3330634749396,21.011010413324,18.7510158405315,-7.37680451386724,9.29714821545492,wave,wave,wave
476,wave,10.2891905646709,21.2907933025785,19.5250390225328,-8.2014772027467,8.66420194643854,wave,wave,wave
477,wave,10.2920178832033,20.2381874162909,18.4284479666503,-7.11727688725437,10.1044608995977,wave,wave,wave
478,wave,10.3209159580379,20.6916738964226,18.4394252262538,-7.09268322680904,10.4303014910145,wave,wave,wave
479,wave,10.4737847674454,21.0159679596424,18.5822084177645,-7.0953793840199,10.8359597353791,wave,wave,wave
480,wave,10.3162064957201,20.650506530601,18.3584637291119,-7.00956695041303,10.4391357033284,wave,wave,wave
481,wave,10.4369656231486,21.3550633600518,18.9598511660106,-7.49644530345279,10.1240365251352,wave,wave,wave
482,wave,10.2013984491523,20.6183724267598,18.6902461762699,-7.45323126636527,8.87585344739908,wave,wave,wave
483,wave,10.5821820364463,21.6983281792766,18.8620424457136,-7.23683345395985,9.31392471498822,wave,wave,wave
484,wave,10.4891572589383,20.7684030312459,18.6843350478633,-7.17778902400966,10.4214681911572,wave,wave,wave
485,wave,10.1778985880734,21.0305635242772,19.1949342063497,-7.97052354233475,8.253397286824,wave,wave,wave
486,wave,10.2348524411228,20.437207958041,18.2153996636803,-6.95500655832026,10.175123469581,wave,wave,wave
487,wave,10.5447360152246,21.5584091914071,18.904437061503,-7.32397906819358,10.5856416936681,wave,wave,wave
488,wave,10.2954850333768,20.3741770631555,17.974134904364,-6.65726110422753,10.8493190418526,wave,wave,wave
489,wave,10.5456476497346,20.6722943606121,19.1729107245976,-7.60828781298314,9.57646996632371,wave,wave,wave
490,wave,10.3837405024887,21.4563337884632,19.0947303971177,-7.67043180564433,9.39164745145073,wave,wave,wave
491,wave,10.2659844823583,20.721393272472,18.9905967478182,-7.68516497890838,8.81566939253348,wave,wave,wave
492,wave,10.5750445090713,21.6576050549647,19.290186661618,-7.68683448030539,10.089360363431,wave,wave,wave
493,wave,10.2110319278039,20.0020928171308,17.7010827487106,-6.48302318773606,11.8837735220739,wave,wave,wave
494,wave,10.4056759529819,21.2514913987212,18.6433006742575,-7.19529534764238,9.30504593193085,wave,wave,wave
495,wave,10.4545141449609,21.0171198287986,18.730118610062,-7.25683320823777,10.4823299026639,wave,wave,wave
496,wave,10.4792333580831,21.0874405296936,18.8199037547124,-7.31562239112486,10.252047222697,wave,wave,wave
497,wave,10.361838126822,21.2149749573069,18.7725289562694,-7.36686096185572,8.90198384986049,wave,wave,wave
498,wave,10.1804824883305,20.3105430854103,18.3184877833557,-7.11426594889691,9.8809991968195,wave,wave,wave
499,wave,10.4084953177509,20.9508074069973,18.5658553130563,-7.13333114350821,10.2975922829913,wave,wave,wave
500,wave,10.3874993146632,20.7422095141949,18.2923021460656,-6.87607548329966,10.6219887349993,wave,wave,wave
